ID,Apartment_renovation,Windows,Quantity_of_rooms,Distance_min,Area_sm,Cost_per_month,Is_included_utility_charges,Lease_term,Elevator_total,With_children,With_pets,WashingRoom_total,Loggia_and_Balcony,Price_per_square_meter
269216123,Евроремонт,На улицу,4.0,6.0,90.0,140000.0,0,Срок аренды - На несколько месяцев,1.0,0.0,0.0,1.0,4.0,1555.56
261421467,Евроремонт,На улицу,3.0,6.0,110.0,150000.0,0,Срок аренды - На несколько месяцев,2.0,0.0,0.0,1.0,2.0,1363.64
271625976,Евроремонт,На улицу и двор,4.0,2.0,120.0,150000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,2.0,3.0,1250.0
271445375,Евроремонт,Нет информации,3.0,5.0,115.0,180000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,2.0,2.0,1565.22
268258476,Евроремонт,Во двор,3.0,5.0,115.0,180000.0,0,Срок аренды - На несколько месяцев,2.0,1.0,0.0,2.0,1.0,1565.22
273217443,Дизайнерский,Нет информации,3.0,9.0,86.0,180000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,3.0,2093.02
274858032,Евроремонт,На улицу и двор,3.0,8.0,137.0,180000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1313.87
274939379,Евроремонт,На улицу и двор,3.0,10.0,100.0,190000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,3.0,1900.0
273138662,Евроремонт,На улицу,3.0,7.0,75.0,200000.0,0,Срок аренды - На несколько месяцев,2.0,0.0,0.0,1.0,3.0,2666.67
263655527,Дизайнерский,На улицу,4.0,8.0,154.0,200000.0,0,Срок аренды - На несколько месяцев,1.0,1.0,1.0,1.0,1.0,1298.7
274883241,Косметический,На улицу,3.0,10.0,75.0,200000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,2.0,1.0,2666.67
271380791,Евроремонт,Нет информации,3.0,9.0,135.0,210000.0,1,Срок аренды - Длительный,3.0,1.0,1.0,2.0,1.0,1555.56
272598181,Евроремонт,На улицу,2.0,1.0,70.0,220000.0,0,Срок аренды - На несколько месяцев,2.0,1.0,1.0,1.0,1.0,3142.86
271992555,Евроремонт,Во двор,3.0,5.0,125.0,290000.0,0,Срок аренды - На несколько месяцев,2.0,0.0,0.0,1.0,3.0,2320.0
217785693,Евроремонт,На улицу,5.0,11.0,250.0,300000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,2.0,8.0,1200.0
195236048,Евроремонт,На улицу и двор,3.0,8.0,140.0,320000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,2.0,1.0,2285.71
274452537,Дизайнерский,Нет информации,2.0,5.0,130.0,350000.0,1,Срок аренды - Длительный,3.0,1.0,1.0,2.0,1.0,2692.31
269888964,Евроремонт,На улицу и двор,3.0,2.0,135.0,350000.0,0,Срок аренды - На несколько месяцев,2.0,1.0,0.0,3.0,1.0,2592.59
267130379,Дизайнерский,На улицу,5.0,8.0,229.0,500000.0,0,Срок аренды - На несколько месяцев,1.0,0.0,0.0,4.0,8.0,2183.41
272370642,Дизайнерский,Нет информации,3.0,3.0,107.0,650000.0,0,Срок аренды - На несколько месяцев,2.0,1.0,1.0,2.0,3.0,6074.77
272378937,Дизайнерский,Нет информации,4.0,2.0,234.0,700000.0,0,Срок аренды - На несколько месяцев,2.0,1.0,0.0,2.0,1.0,2991.45
271627580,Дизайнерский,Нет информации,4.0,8.0,170.0,750000.0,1,Срок аренды - Длительный,4.0,1.0,1.0,3.0,2.0,4411.76
259409632,Евроремонт,На улицу и двор,4.0,6.0,190.0,750000.0,0,Срок аренды - На несколько месяцев,2.0,1.0,0.0,2.0,4.0,3947.37
274551312,Дизайнерский,На улицу и двор,4.0,2.0,273.0,875000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,3.0,3.0,3205.13
273567932,Косметический,Во двор,1.0,3.0,33.0,43000.0,1,Срок аренды - На несколько месяцев,2.0,0.0,0.0,1.0,1.0,1303.03
274593475,Евроремонт,Во двор,1.0,5.0,39.0,43000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,1102.56
272574177,Косметический,На улицу,1.0,7.0,30.0,46000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1533.33
274776479,Евроремонт,Нет информации,2.0,9.0,39.0,50000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,1282.05
274332085,Косметический,Нет информации,2.0,6.0,48.0,55000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1145.83
273617046,Косметический,Во двор,1.0,1.0,39.0,57000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,1461.54
274250601,Евроремонт,Нет информации,1.0,8.0,35.0,60000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1714.29
240943024,Евроремонт,Нет информации,1.0,1.0,40.0,60000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1500.0
273433183,Дизайнерский,Нет информации,2.0,4.0,47.0,70000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1489.36
274744432,Косметический,На улицу,2.0,5.0,43.0,70000.0,1,Срок аренды - На несколько месяцев,2.0,1.0,0.0,1.0,1.0,1627.91
225725066,Косметический,Во двор,2.0,1.0,45.0,72000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,2.0,1600.0
274356488,Косметический,На улицу,1.0,1.0,32.0,32000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,1000.0
274790643,Евроремонт,На улицу и двор,2.0,15.0,40.0,44000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1100.0
274110338,Евроремонт,Нет информации,1.0,3.0,25.0,35000.0,1,Срок аренды - Длительный,1.0,0.0,0.0,1.0,1.0,1400.0
272526744,Евроремонт,Во двор,2.0,9.0,45.0,42000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,933.33
267843572,Косметический,На улицу и двор,4.0,10.0,99.0,88000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,4.0,888.89
274922504,Косметический,На улицу,1.0,20.0,36.0,26000.0,1,Срок аренды - Длительный,1.0,0.0,0.0,1.0,1.0,722.22
274402237,Косметический,Нет информации,1.0,3.0,38.0,27000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,710.53
274866922,Косметический,Во двор,1.0,23.0,33.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,909.09
275000696,Косметический,На улицу,2.0,15.0,56.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,625.0
274892716,Косметический,Во двор,2.0,15.0,42.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,833.33
273756850,Евроремонт,Во двор,1.0,7.0,30.0,37000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,1233.33
274634087,Евроремонт,Нет информации,1.0,14.0,35.0,40000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1142.86
274110242,Евроремонт,Нет информации,1.0,3.0,25.0,40000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,1600.0
273554892,Евроремонт,Нет информации,1.0,3.0,30.0,44000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,1466.67
267337524,Дизайнерский,Нет информации,3.0,15.0,72.0,65000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,3.0,902.78
274352588,Евроремонт,Нет информации,3.0,2.0,60.0,80000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1333.33
269040743,Косметический,На улицу и двор,4.0,11.0,100.0,88000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,4.0,880.0
190415563,Косметический,Во двор,1.0,28.0,30.0,26000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,866.67
274179362,Косметический,Нет информации,1.0,5.0,33.0,28000.0,0,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,848.48
273319160,Косметический,Во двор,1.0,21.0,31.0,28000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,903.23
274919214,Косметический,Нет информации,1.0,15.0,38.0,28000.0,0,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,736.84
274447397,Без ремонта,На улицу и двор,1.0,9.0,30.0,30000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1000.0
274823489,Косметический,Во двор,1.0,9.0,33.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,909.09
274637671,Косметический,Во двор,1.0,9.0,30.3,30000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,990.1
274216280,Евроремонт,Нет информации,1.0,3.0,33.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,909.09
274646437,Косметический,Во двор,1.0,9.0,32.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,937.5
271766051,Косметический,Нет информации,1.0,7.0,35.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,857.14
274974611,Косметический,Нет информации,2.0,5.0,54.0,32000.0,0,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0,592.59
274503090,Евроремонт,Нет информации,1.0,17.0,31.0,33000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1064.52
270721826,Косметический,На улицу,1.0,7.0,38.0,33000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,868.42
274406696,Косметический,Во двор,1.0,4.0,49.0,33000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,2.0,673.47
165752213,Косметический,Во двор,1.0,15.0,35.0,33000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,942.86
273521751,Евроремонт,На улицу и двор,1.0,6.0,33.0,34000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1030.3
271886906,Косметический,Во двор,2.0,11.0,44.7,34000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,760.63
274061780,Косметический,Нет информации,1.0,5.0,38.0,35000.0,0,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,921.05
274709667,Косметический,Нет информации,1.0,11.0,35.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1000.0
267344893,Евроремонт,Во двор,1.0,11.0,40.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,875.0
274938408,Косметический,На улицу,1.0,8.0,38.0,35000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,921.05
274845353,Без ремонта,Нет информации,2.0,15.0,60.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,583.33
270589813,Косметический,Во двор,1.0,8.0,33.0,35000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1060.61
274760482,Косметический,Во двор,2.0,2.0,45.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,777.78
273778991,Косметический,Нет информации,1.0,14.0,32.0,35000.0,1,Срок аренды - Длительный,1.0,0.0,0.0,1.0,1.0,1093.75
274478052,Косметический,Во двор,2.0,5.0,44.0,36000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,818.18
249970393,Косметический,На улицу,2.0,3.0,50.0,36000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,720.0
274785313,Косметический,На улицу и двор,1.0,8.0,32.0,37000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1156.25
259569238,Дизайнерский,На улицу,1.0,3.0,25.0,37500.0,1,Срок аренды - Длительный,1.0,0.0,0.0,1.0,1.0,1500.0
274987001,Евроремонт,Нет информации,1.0,20.0,40.0,38000.0,0,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,950.0
272476855,Без ремонта,На улицу,2.0,6.0,48.0,38000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,2.0,791.67
274333108,Евроремонт,Во двор,1.0,3.0,32.0,38000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1187.5
273287982,Косметический,Нет информации,2.0,10.0,52.0,38000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,730.77
274962494,Косметический,Во двор,2.0,15.0,60.0,39000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,650.0
274689041,Евроремонт,Во двор,1.0,10.0,40.0,39000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,975.0
274663734,Косметический,Нет информации,1.0,12.0,37.0,39000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1054.05
274758194,Косметический,Нет информации,2.0,7.0,40.0,40000.0,0,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0,1000.0
274315904,Евроремонт,Нет информации,1.0,10.0,40.0,40000.0,0,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1000.0
274936277,Косметический,Нет информации,2.0,10.0,45.0,40000.0,0,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,888.89
274666743,Косметический,Во двор,2.0,11.0,45.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,888.89
269477538,Евроремонт,Во двор,1.0,7.0,37.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1081.08
274772663,Косметический,Во двор,2.0,1.0,47.0,40000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,851.06
274438923,Евроремонт,Во двор,2.0,11.0,39.0,42000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,1076.92
274902857,Евроремонт,На улицу и двор,2.0,7.0,54.0,43000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,796.3
274871783,Евроремонт,Нет информации,2.0,3.0,45.0,45000.0,0,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1000.0
274598064,Евроремонт,Нет информации,2.0,15.0,56.0,45000.0,0,Срок аренды - Длительный,2.0,1.0,0.0,1.0,2.0,803.57
274991893,Евроремонт,Во двор,2.0,0.0,45.0,45000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1000.0
268867288,Без ремонта,Нет информации,3.0,10.0,60.0,45000.0,0,Срок аренды - Длительный,2.0,1.0,0.0,2.0,1.0,750.0
271757012,Косметический,Во двор,2.0,15.0,71.0,45000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,633.8
273523844,Евроремонт,Во двор,2.0,9.0,54.0,46000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,851.85
274020500,Евроремонт,На улицу и двор,1.0,15.0,40.0,48000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1200.0
274920912,Косметический,На улицу и двор,2.0,13.0,43.0,48000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1116.28
264284612,Косметический,Во двор,2.0,9.0,38.0,50000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,1315.79
273253844,Косметический,Во двор,3.0,10.0,56.0,53000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,946.43
198424601,Евроремонт,Во двор,3.0,10.0,84.0,55000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,2.0,654.76
273953331,Евроремонт,Нет информации,2.0,12.0,50.0,67000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1340.0
274593482,Без ремонта,На улицу и двор,3.0,5.0,82.0,68000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,3.0,829.27
274490556,Евроремонт,Нет информации,2.0,7.0,75.0,70000.0,1,Срок аренды - Длительный,4.0,1.0,1.0,2.0,1.0,933.33
274753862,Евроремонт,Во двор,3.0,15.0,70.0,80000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1142.86
274997791,Без ремонта,Во двор,3.0,14.0,141.0,90000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,2.0,2.0,638.3
273740514,Косметический,Нет информации,3.0,10.0,98.0,90000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,3.0,918.37
264496244,Евроремонт,На улицу и двор,4.0,15.0,115.0,100000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,2.0,2.0,869.57
274668720,Косметический,Нет информации,1.0,15.0,33.0,25000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,757.58
274934503,Евроремонт,Во двор,1.0,10.0,40.0,27000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,675.0
274501818,Косметический,Во двор,1.0,20.0,38.0,27000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,710.53
274786948,Косметический,Во двор,1.0,9.0,30.0,28000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,933.33
274308411,Косметический,Нет информации,1.0,9.0,32.0,29000.0,0,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,906.25
274882226,Евроремонт,Во двор,1.0,14.0,39.0,29000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,743.59
274989392,Евроремонт,Во двор,1.0,3.0,23.5,30000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1276.6
250360869,Косметический,Нет информации,1.0,14.0,35.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,857.14
271947047,Косметический,Во двор,1.0,16.0,37.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,810.81
274018680,Косметический,Нет информации,2.0,17.0,40.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,750.0
244086032,Евроремонт,Во двор,1.0,40.0,25.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1200.0
261525271,Евроремонт,Во двор,1.0,3.0,32.0,31000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,968.75
273815930,Евроремонт,Нет информации,1.0,4.0,40.0,32000.0,0,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,800.0
217019689,Косметический,Во двор,2.0,17.0,46.0,34000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,739.13
272880278,Косметический,Во двор,1.0,3.0,48.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,729.17
274062731,Евроремонт,Во двор,2.0,10.0,36.0,35000.0,1,Срок аренды - Длительный,1.0,0.0,0.0,1.0,1.0,972.22
256571562,Косметический,Во двор,1.0,12.0,37.7,35000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,928.38
275001813,Косметический,Во двор,3.0,11.0,58.0,38000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,3.0,655.17
274939017,Косметический,На улицу и двор,2.0,15.0,50.0,38000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,760.0
273469908,Евроремонт,Во двор,1.0,12.0,39.0,38500.0,0,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,987.18
274334525,Евроремонт,Нет информации,1.0,10.0,40.0,40000.0,0,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1000.0
274967218,Косметический,На улицу,1.0,8.0,36.0,40000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1111.11
274426778,Евроремонт,Во двор,2.0,0.0,44.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,909.09
274847415,Косметический,Нет информации,1.0,3.0,38.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1052.63
274964198,Косметический,Во двор,2.0,2.0,45.0,40000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,888.89
274989395,Евроремонт,Нет информации,2.0,12.0,46.0,40000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,869.57
273777604,Евроремонт,На улицу и двор,1.0,10.0,41.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,975.61
260792381,Косметический,Во двор,2.0,2.0,45.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,888.89
274209076,Косметический,Во двор,2.0,17.0,50.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,800.0
274060417,Косметический,Во двор,3.0,20.0,61.0,41000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,2.0,1.0,672.13
272426332,Евроремонт,Во двор,2.0,3.0,45.0,43000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,955.56
274438140,Косметический,Во двор,1.0,10.0,55.0,43000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0,781.82
274901478,Косметический,На улицу,1.0,12.0,38.9,44000.0,0,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1131.11
275005729,Евроремонт,Во двор,2.0,23.0,60.0,45000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,2.0,1.0,750.0
272403798,Косметический,Во двор,2.0,15.0,60.0,45000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,750.0
203488529,Дизайнерский,Во двор,1.0,25.0,32.0,45000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1406.25
274194487,Косметический,Во двор,2.0,1.0,54.5,45000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,2.0,1.0,825.69
274574209,Дизайнерский,Во двор,2.0,5.0,45.4,46500.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1024.23
205628390,Косметический,Во двор,2.0,15.0,45.0,47000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1044.44
274383941,Косметический,На улицу и двор,2.0,7.0,53.0,50000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,2.0,943.4
273409544,Евроремонт,На улицу,3.0,5.0,56.0,50000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,892.86
274845346,Дизайнерский,Во двор,2.0,4.0,38.8,55000.0,1,Срок аренды - Длительный,1.0,0.0,0.0,1.0,1.0,1417.53
260731133,Евроремонт,Нет информации,2.0,5.0,45.0,60000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1333.33
272057036,Евроремонт,Во двор,2.0,8.0,78.0,70000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,897.44
263544224,Дизайнерский,Во двор,3.0,3.0,60.0,85000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1416.67
263901567,Евроремонт,Нет информации,4.0,21.0,115.0,100000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,2.0,2.0,869.57
274912306,Косметический,На улицу и двор,2.0,7.0,49.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,816.33
274757721,Евроремонт,Нет информации,3.0,17.0,59.2,55000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,2.0,3.0,929.05
261522135,Дизайнерский,Нет информации,1.0,4.0,21.0,38000.0,1,Срок аренды - Длительный,2.0,0.0,1.0,1.0,1.0,1809.52
195510586,Косметический,Во двор,1.0,20.0,29.0,26000.0,1,Срок аренды - Длительный,1.0,0.0,0.0,1.0,1.0,896.55
274283293,Косметический,Нет информации,1.0,4.0,33.0,28000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,848.48
274831393,Косметический,На улицу,1.0,3.0,22.0,30000.0,1,Срок аренды - На несколько месяцев,2.0,0.0,1.0,1.0,1.0,1363.64
236310486,Косметический,Нет информации,1.0,15.0,31.0,33000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1064.52
217287774,Косметический,Во двор,2.0,8.0,45.0,34000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,755.56
271670085,Косметический,Нет информации,1.0,15.0,33.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1060.61
254771571,Косметический,Нет информации,2.0,5.0,40.0,38000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,950.0
261469724,Евроремонт,Во двор,1.0,14.0,37.0,40000.0,1,Срок аренды - На несколько месяцев,2.0,1.0,0.0,1.0,1.0,1081.08
274573310,Евроремонт,Нет информации,2.0,15.0,52.0,45000.0,1,Срок аренды - На несколько месяцев,1.0,0.0,0.0,1.0,1.0,865.38
272766319,Косметический,На улицу,2.0,11.0,42.7,45000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1053.86
273467854,Косметический,Во двор,2.0,12.0,45.0,45000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1000.0
230640451,Дизайнерский,На улицу и двор,1.0,15.0,38.0,48000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,1263.16
207252930,Дизайнерский,Во двор,2.0,5.0,44.6,49000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1098.65
245806874,Косметический,На улицу и двор,3.0,8.0,82.0,66000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,3.0,804.88
263423411,Дизайнерский,Нет информации,3.0,3.0,62.0,85000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,2.0,1.0,1370.97
267494001,Косметический,На улицу и двор,4.0,13.0,99.7,90000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,4.0,902.71
275004451,Без ремонта,Нет информации,2.0,14.0,44.0,25000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,568.18
274888722,Косметический,Во двор,2.0,14.0,42.7,36000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,843.09
274164663,Косметический,Во двор,1.0,4.0,32.4,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1234.57
274524831,Косметический,На улицу и двор,2.0,20.0,50.0,42000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,840.0
273816618,Косметический,Во двор,2.0,5.0,58.0,45000.0,1,Срок аренды - Длительный,4.0,1.0,0.0,1.0,1.0,775.86
274820411,Косметический,На улицу,2.0,3.0,55.0,60000.0,1,Срок аренды - На несколько месяцев,2.0,1.0,1.0,1.0,1.0,1090.91
273815954,Косметический,На улицу,1.0,5.0,35.0,48000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,1.0,1.0,1371.43
263307830,Косметический,Нет информации,2.0,5.0,69.0,50000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,724.64
273033046,Евроремонт,Во двор,2.0,7.0,50.0,55000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,2.0,1.0,1100.0
274482780,Евроремонт,Во двор,2.0,6.0,30.0,55000.0,1,Срок аренды - Длительный,1.0,0.0,0.0,1.0,1.0,1833.33
258990528,Косметический,На улицу и двор,2.0,11.0,56.0,55000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,982.14
274549055,Косметический,Во двор,2.0,5.0,42.0,60000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0,1428.57
274900535,Дизайнерский,Во двор,2.0,3.0,44.0,70000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,2.0,4.0,1590.91
272774355,Евроремонт,Во двор,2.0,3.0,41.0,70000.0,1,Срок аренды - Длительный,4.0,1.0,0.0,1.0,1.0,1707.32
