ID,Parking,Apartment_renovation,Windows,Quantity_of_rooms,Distance_min,Area_sm,Cost_per_month,Is_included_utility_charges,Lease_term,Elevator_total,With_children,With_pets,WashingRoom_total,Loggia_and_Balcony
274391190,подземная,Евроремонт,,1,,40.0,46999.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
269993730,,Евроремонт,,1,14.0,41.0,48000.0,0,,2.0,,,,1.0
274712425,наземная,Евроремонт,Во двор,2,2.0,50.2,48000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
249999512,,Косметический,,2,15.0,62.15,50000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,1.0,2.0
160220092,многоуровневая,Дизайнерский,На улицу,2,19.0,64.0,55000.0,1,Срок аренды - Длительный,4.0,,,1.0,2.0
274318935,,Евроремонт,,3,13.0,52.0,55000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
272535385,,Евроремонт,Во двор,3,10.0,64.0,59000.0,1,Срок аренды - Длительный,,1.0,0.0,1.0,1.0
274298151,подземная,Косметический,Во двор,3,10.0,73.0,60000.0,1,Срок аренды - Длительный,4.0,1.0,0.0,2.0,
274921158,,Евроремонт,Во двор,3,17.0,76.0,60000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
274032548,,Евроремонт,,2,10.0,53.0,60000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
273758470,наземная,Косметический,Во двор,3,10.0,86.0,60000.0,1,,3.0,1.0,1.0,1.0,1.0
151449928,наземная,Косметический,На улицу и двор,3,10.0,90.0,63000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,2.0,2.0
274617940,подземная,Косметический,Во двор,1,16.0,44.0,65000.0,0,Срок аренды - Длительный,,1.0,0.0,1.0,
272872407,подземная,Евроремонт,Во двор,3,10.0,75.0,68000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,2.0,1.0
274442581,,Евроремонт,,2,7.0,60.0,70000.0,0,,3.0,1.0,0.0,,1.0
274334237,открытая,Косметический,Во двор,3,15.0,83.0,71000.0,0,Срок аренды - Длительный,,1.0,0.0,1.0,2.0
220615576,наземная,Дизайнерский,Во двор,3,4.0,84.0,75000.0,1,Срок аренды - Длительный,4.0,1.0,0.0,2.0,1.0
273583262,,Косметический,Во двор,3,23.0,87.0,80000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,2.0,2.0
274709944,,Косметический,На улицу и двор,4,15.0,106.0,85000.0,1,Срок аренды - Длительный,3.0,1.0,1.0,1.0,3.0
273237483,многоуровневая,Дизайнерский,На улицу и двор,3,6.0,83.0,85000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,2.0
273748078,подземная,Дизайнерский,На улицу и двор,3,14.0,80.0,88000.0,0,Срок аренды - Длительный,,1.0,0.0,2.0,1.0
274307105,,Дизайнерский,,3,3.0,140.0,95000.0,1,Срок аренды - Длительный,4.0,1.0,1.0,2.0,2.0
273804468,открытая,Евроремонт,На улицу,3,4.0,107.0,103000.0,0,Срок аренды - Длительный,,1.0,0.0,2.0,2.0
274154532,,Дизайнерский,,,6.0,29.0,55000.0,1,Срок аренды - На несколько месяцев,4.0,1.0,0.0,,
274744353,,Дизайнерский,,2,6.0,45.0,75000.0,1,Срок аренды - На несколько месяцев,4.0,1.0,0.0,1.0,
274877196,,Косметический,Во двор,1,8.0,36.0,25000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
273652221,,Без ремонта,Во двор,1,9.0,30.3,30000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,
274883940,,Косметический,,1,10.0,34.0,35000.0,1,Срок аренды - Длительный,,1.0,1.0,1.0,1.0
271336696,,Косметический,Во двор,1,4.0,37.0,35000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
273852985,наземная,Косметический,На улицу,1,10.0,39.3,38000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,1.0,
274755460,,Евроремонт,Во двор,1,16.0,42.0,40000.0,1,Срок аренды - Длительный,3.0,,,1.0,1.0
256575662,наземная,Евроремонт,Во двор,1,9.0,33.0,40000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,,
256650170,,Евроремонт,Во двор,2,7.0,42.2,40000.0,1,Срок аренды - Длительный,,,,1.0,1.0
272175445,подземная,Евроремонт,Во двор,1,10.0,25.0,40000.0,1,Срок аренды - Длительный,4.0,,,1.0,
271566380,,Косметический,,2,5.0,47.0,40000.0,1,Срок аренды - Длительный,2.0,,,1.0,2.0
274341672,наземная,Евроремонт,На улицу,1,15.0,42.0,42000.0,1,Срок аренды - На несколько месяцев,4.0,1.0,0.0,2.0,2.0
274983907,наземная,Косметический,Во двор,2,3.0,50.0,50000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,,2.0
270860844,,Косметический,На улицу и двор,2,10.0,55.0,50000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0
159641511,наземная,Евроремонт,Во двор,2,20.0,50.0,55000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0
274807333,,Евроремонт,Во двор,2,13.0,43.0,60000.0,1,Срок аренды - Длительный,,,,1.0,
254994613,,Дизайнерский,Во двор,3,7.0,90.0,70000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
211971552,,Евроремонт,,2,6.0,62.0,75000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
271209367,наземная,Косметический,Во двор,3,9.0,84.5,85000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,
262815096,подземная,Дизайнерский,Во двор,1,14.0,42.0,95000.0,1,Срок аренды - Длительный,1.0,,,2.0,
272605866,подземная,Дизайнерский,,2,7.0,45.0,100000.0,1,Срок аренды - Длительный,2.0,,,1.0,
273420763,,Дизайнерский,Во двор,3,11.0,62.0,120000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
274687504,наземная,Евроремонт,Во двор,1,,54.0,63000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
270376594,,Евроремонт,Во двор,2,5.0,51.3,60000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
274019507,,Косметический,Во двор,4,17.0,102.0,80000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
274634106,,Евроремонт,На улицу,1,4.0,40.0,50000.0,1,Срок аренды - Длительный,2.0,,,1.0,1.0
274142379,,Косметический,На улицу и двор,3,,64.4,60000.0,0,,1.0,1.0,0.0,1.0,
271845854,наземная,Косметический,На улицу,2,6.0,54.0,60000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
273639161,,Дизайнерский,,2,7.0,48.0,70000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,1.0,1.0
274340610,подземная,,На улицу и двор,3,11.0,77.0,76999.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,2.0
273369385,наземная,Евроремонт,Во двор,2,12.0,45.0,43000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
274909211,наземная,Евроремонт,Во двор,1,6.0,36.0,45000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
274552925,,Косметический,Во двор,1,14.0,33.0,45000.0,1,Срок аренды - Длительный,1.0,,,,
274909686,наземная,Косметический,Во двор,2,2.0,54.0,48000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
274398335,наземная,Евроремонт,Во двор,1,2.0,30.0,48000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
274959992,наземная,Евроремонт,Во двор,1,10.0,46.0,50000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
274621205,,Евроремонт,Во двор,1,6.0,40.0,50000.0,0,,1.0,,,1.0,1.0
273971028,наземная,,Во двор,2,2.0,45.0,60000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
262548769,,Косметический,Во двор,2,9.0,53.4,60000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
274898216,,Косметический,На улицу и двор,3,6.0,75.0,65000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,2.0
274386256,открытая,Евроремонт,Во двор,3,16.0,80.0,76000.0,1,Срок аренды - Длительный,2.0,,,1.0,1.0
274668626,наземная,,,3,4.0,75.0,80000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,2.0
274590566,подземная,Дизайнерский,Во двор,3,15.0,68.0,140000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,2.0,1.0
274690451,открытая,Косметический,Во двор,1,12.0,34.0,30000.0,1,Срок аренды - Длительный,,,,1.0,1.0
274902762,наземная,Косметический,Во двор,2,8.0,50.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,2.0
202912764,наземная,Косметический,Во двор,1,8.0,42.0,37000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
274463650,наземная,Евроремонт,Во двор,1,10.0,35.0,40000.0,1,,1.0,,,1.0,1.0
274859237,,Косметический,Во двор,2,6.0,39.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
273809753,наземная,Евроремонт,На улицу,2,20.0,36.0,40000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,
267092551,наземная,Косметический,Во двор,1,14.0,42.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
274727934,,Косметический,Во двор,1,6.0,40.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
274729758,,Евроремонт,Во двор,2,15.0,45.0,40000.0,1,Срок аренды - Длительный,,,,1.0,1.0
274182058,,Евроремонт,Во двор,1,8.0,36.0,42000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
274432889,,Косметический,Во двор,1,9.0,30.6,42000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
273198160,,,Во двор,2,14.0,46.0,45000.0,1,Срок аренды - На несколько месяцев,,,,1.0,1.0
274186224,,,Во двор,1,17.0,41.0,45000.0,1,Срок аренды - Длительный,1.0,,,1.0,1.0
274308143,,Евроремонт,,1,11.0,31.4,45000.0,1,Срок аренды - Длительный,1.0,,,1.0,1.0
189097193,,Евроремонт,Во двор,1,10.0,38.0,45000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,1.0,1.0
273497234,,,Во двор,2,17.0,54.0,47000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0
274652320,,Косметический,На улицу,2,1.0,47.0,47500.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
273446252,,,,1,18.0,34.0,50000.0,1,Срок аренды - Длительный,,,,1.0,1.0
274186229,,,,2,5.0,65.0,50000.0,1,Срок аренды - Длительный,,1.0,1.0,1.0,1.0
274621916,,Евроремонт,На улицу,1,5.0,45.0,50000.0,1,Срок аренды - Длительный,2.0,,,1.0,1.0
274982326,,Евроремонт,Во двор,1,10.0,35.0,50000.0,1,Срок аренды - Длительный,,1.0,0.0,1.0,
266427451,,Косметический,Во двор,2,5.0,50.0,50000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
274039539,,Косметический,Во двор,2,18.0,39.0,50000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
274850277,,Евроремонт,Во двор,,3.0,24.5,52000.0,0,,2.0,1.0,0.0,1.0,
274898397,,,,2,9.0,43.0,53000.0,1,Срок аренды - Длительный,,1.0,1.0,1.0,
274985791,,Косметический,Во двор,2,12.0,55.0,53000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,,
274787385,наземная,,Во двор,1,8.0,40.0,55000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,1.0,
274967511,,Косметический,Во двор,1,6.0,38.0,55000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
274854915,,Евроремонт,Во двор,2,12.0,40.0,55000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
273180800,,,На улицу,3,14.0,67.0,57000.0,1,Срок аренды - Длительный,,1.0,0.0,1.0,1.0
274438942,,,На улицу и двор,2,2.0,53.0,58000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,2.0
274398302,наземная,Евроремонт,Во двор,2,2.0,65.0,59000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,
274113339,открытая,Косметический,Во двор,2,5.0,45.0,60000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0
274878188,наземная,Косметический,Во двор,2,1.0,52.0,60000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,
178954233,наземная,Евроремонт,Во двор,2,12.0,63.0,60000.0,1,Срок аренды - Длительный,2.0,,,1.0,2.0
274612701,,,,2,7.0,54.0,65000.0,0,,,1.0,0.0,,1.0
274493847,,,Во двор,2,9.0,48.0,65000.0,1,Срок аренды - Длительный,,1.0,0.0,1.0,1.0
264683812,,Евроремонт,Во двор,2,5.0,56.0,65000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,2.0
274744956,,Дизайнерский,Во двор,2,7.0,58.0,65000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,
159009395,подземная,Евроремонт,Во двор,2,5.0,54.0,65000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0
248890481,наземная,Евроремонт,,2,18.0,60.0,65000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,
274224151,подземная,,На улицу и двор,3,16.0,67.0,70000.0,1,Срок аренды - Длительный,,1.0,1.0,1.0,2.0
274413326,,,Во двор,2,9.0,55.0,70000.0,1,Срок аренды - Длительный,,1.0,0.0,1.0,1.0
274102837,наземная,Косметический,Во двор,4,7.0,85.0,70000.0,1,Срок аренды - Длительный,4.0,1.0,0.0,1.0,3.0
274188373,подземная,Евроремонт,На улицу,1,7.0,44.0,73000.0,1,Срок аренды - Длительный,2.0,,,1.0,1.0
274759111,наземная,Косметический,,3,2.0,81.0,75000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,,2.0
